ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9
15,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,7,Moderately favor,34,Hispanic,18-29,BA or above,Democrat,Female,24,8,8,8,8,8,8,8,8,8,8
72,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,7,Moderately favor,34,"White, non-Hispanic",60+,Some college,Democrat,Female,79,8,8,8,8,8,8,8,8,8,8
87,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,0,Extremely oppose,2,Strongly oppose,34,"White, non-Hispanic",45-59,Some college,Republican,Female,49,0,0,2,0,4,0,2,4,3,0
215,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,10,Strongly favor,34,Hispanic,30-44,Some college,Democrat,Female,35,8,8,8,8,8,8,8,8,8,8
275,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,34,"White, non-Hispanic",60+,BA or above,Republican,Male,67,9,9,9,9,9,9,9,10,10,9
289,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,8,Strongly favor,5,In the middle,34,"White, non-Hispanic",45-59,Some college,Democrat,Male,57,9,9,9,9,9,9,9,9,9,9
306,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,34,"Black, non-Hispanic",18-29,BA or above,Democrat,Female,24,10,10,10,10,10,10,9,10,10,10
372,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,7,Moderately favor,34,"2+, non-Hispanic",30-44,Some college,Democrat,Female,34,6,6,7,6,6,7,6,6,7,7
445,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,10,Strongly favor,34,Hispanic,30-44,BA or above,Democrat,Male,41,8,8,8,8,8,8,8,8,8,8
517,Q2D,[Increase the number of visas for skilled workers to move to the US.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,7,Moderately favor,34,"White, non-Hispanic",60+,Some college,Independent,Female,66,8,8,8,8,8,8,8,8,8,8
9,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,34,"White, non-Hispanic",60+,Some college,Democrat,Female,65,10,10,9,10,9,10,9,10,10,10
15,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,6,Slightly favor,34,Hispanic,18-29,BA or above,Democrat,Female,24,8,8,8,8,8,8,8,8,8,8
72,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,6,Slightly favor,7,Moderately favor,34,"White, non-Hispanic",60+,Some college,Democrat,Female,79,7,7,7,7,7,7,7,7,7,7
87,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,0,Extremely oppose,0,Extremely oppose,34,"White, non-Hispanic",45-59,Some college,Republican,Female,49,2,0,0,0,4,0,2,0,0,0
215,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,6,Slightly favor,34,Hispanic,30-44,Some college,Democrat,Female,35,9,8,9,9,9,9,9,9,9,9
275,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,3,Moderately oppose,6,Slightly favor,34,"White, non-Hispanic",60+,BA or above,Republican,Male,67,4,4,4,4,4,4,4,4,4,4
289,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,7,Moderately favor,34,"White, non-Hispanic",45-59,Some college,Democrat,Male,57,9,8,9,9,9,9,9,9,9,9
306,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,34,"Black, non-Hispanic",18-29,BA or above,Democrat,Female,24,10,10,10,10,10,10,10,10,10,10
372,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,7,Moderately favor,34,"2+, non-Hispanic",30-44,Some college,Democrat,Female,34,8,7,8,7,6,8,6,7,7,6
445,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,10,Strongly favor,34,Hispanic,30-44,BA or above,Democrat,Male,41,9,8,9,9,9,9,9,9,8,9
517,Q2E,"[Increase the number of visas for low-skilled workers to move to the US for industries that need them, like agriculture and service.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,7,Moderately favor,34,"White, non-Hispanic",60+,Some college,Independent,Female,66,9,8,9,9,9,9,9,9,9,9
9,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,8,Strongly favor,10,Strongly favor,34,"White, non-Hispanic",60+,Some college,Democrat,Female,65,8,8,8,8,9,8,9,9,8,9
15,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,4,Slightly oppose,10,Strongly favor,34,Hispanic,18-29,BA or above,Democrat,Female,24,5,5,3,3,3,5,3,5,3,3
72,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,7,Moderately favor,9,Very strongly favor,34,"White, non-Hispanic",60+,Some college,Democrat,Female,79,8,8,8,8,8,8,8,8,8,8
87,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,3,Moderately oppose,34,"White, non-Hispanic",45-59,Some college,Republican,Female,49,9,9,9,9,9,10,9,10,9,9
215,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,6,Slightly favor,34,Hispanic,30-44,Some college,Democrat,Female,35,6,6,6,6,4,6,6,6,6,6
275,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,34,"White, non-Hispanic",60+,BA or above,Republican,Male,67,9,9,9,10,9,10,9,10,10,10
289,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,8,Strongly favor,7,Moderately favor,34,"White, non-Hispanic",45-59,Some college,Democrat,Male,57,8,8,8,8,9,8,9,9,8,8
306,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,0,Extremely oppose,8,Strongly favor,34,"Black, non-Hispanic",18-29,BA or above,Democrat,Female,24,0,0,0,0,0,0,0,0,0,0
372,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,10,Strongly favor,10,Strongly favor,34,"2+, non-Hispanic",30-44,Some college,Democrat,Female,34,9,9,9,10,9,10,9,10,10,10
445,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,5,In the middle,7,Moderately favor,34,Hispanic,30-44,BA or above,Democrat,Male,41,6,6,6,6,6,6,6,6,6,6
517,Q2F,[Require employers to use the E-verify computer system to confirm workers' eligibility.] How strongly would you oppose or favor these?,Immigration,True,6,Slightly favor,8,Strongly favor,34,"White, non-Hispanic",60+,Some college,Independent,Female,66,7,7,7,7,7,7,7,7,7,7
9,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,34,"White, non-Hispanic",60+,Some college,Democrat,Female,65,9,9,9,9,9,9,9,10,10,10
15,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,8,Strongly favor,0,Extremely oppose,34,Hispanic,18-29,BA or above,Democrat,Female,24,9,9,9,9,9,9,9,9,9,9
72,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,3,Moderately oppose,34,"White, non-Hispanic",60+,Some college,Democrat,Female,79,8,8,8,8,8,8,8,8,8,8
87,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,2,Strongly oppose,34,"White, non-Hispanic",45-59,Some college,Republican,Female,49,6,6,6,6,4,6,6,6,6,6
215,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,6,Slightly favor,34,Hispanic,30-44,Some college,Democrat,Female,35,6,6,8,7,6,6,8,8,6,8
275,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,0,Extremely oppose,10,Strongly favor,34,"White, non-Hispanic",60+,BA or above,Republican,Male,67,0,0,2,0,4,9,2,0,0,0
289,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,6,Slightly favor,8,Strongly favor,34,"White, non-Hispanic",45-59,Some college,Democrat,Male,57,7,7,7,7,7,7,7,7,7,7
306,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,5,In the middle,8,Strongly favor,34,"Black, non-Hispanic",18-29,BA or above,Democrat,Female,24,6,6,8,6,6,6,8,8,6,8
372,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,6,Slightly favor,34,"2+, non-Hispanic",30-44,Some college,Democrat,Female,34,8,8,8,8,8,8,8,8,8,8
445,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,True,0,Extremely oppose,0,Extremely oppose,34,Hispanic,30-44,BA or above,Democrat,Male,41,0,0,0,0,4,0,2,0,0,0
517,Q2G,"[First-time violators of immigration laws should only be expelled, not subject to criminal punishment.] How strongly would you oppose or favor these?",Immigration,False,77,No opinion,8,Strongly favor,34,"White, non-Hispanic",60+,Some college,Independent,Female,66,6,6,6,6,6,6,6,6,6,6
9,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,34,"White, non-Hispanic",60+,Some college,Democrat,Female,65,10,10,10,10,10,10,10,10,10,10
15,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,10,Strongly favor,10,Strongly favor,34,Hispanic,18-29,BA or above,Democrat,Female,24,10,10,10,10,10,10,10,10,10,10
72,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,9,Very strongly favor,34,"White, non-Hispanic",60+,Some college,Democrat,Female,79,8,8,8,8,8,8,8,8,8,8
87,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,4,Slightly oppose,5,In the middle,34,"White, non-Hispanic",45-59,Some college,Republican,Female,49,6,5,3,5,3,5,3,5,3,5
215,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,7,Moderately favor,10,Strongly favor,34,Hispanic,30-44,Some college,Democrat,Female,35,8,8,8,8,8,8,8,8,8,8
275,Q2H,"[Continue DACA, the Deferred Action for Childhood Arrivals program, which protects people who were brought to the US as children when their parents entered the country illegally.] How strongly would you oppose or favor these?",Immigration,True,0,Extremely oppose,6,Slightly favor,34,"White, non-Hispanic",60+,BA or above,Republican,Male,67,0,0,0,0,0,0,0,0,0,0
